tmdb_id,title,release_date,year,overview,vote_average,vote_count,popularity,poster_path
340613,The Wife,2018-08-02,2018,"A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",7.062,1099,1.0933,/d4Qyuy0Ul549f6SOdUqGvIdYKD2.jpg
785534,Paper Lives,2021-03-12,2021,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",8.0,398,1.1625,/cmru6N6Hnw2pJwuo1ctH1CxKqKZ.jpg
589049,The Photograph,2020-02-14,2020,"When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",6.307,215,1.0084,/cdqZqIcWt0Ne2Io2OA9iWqqMuCA.jpg
665387,French Tech,2021-01-14,2021,"Down-on-his-luck, unemployed Alexandre has two months to prove to his wife he can take care of his two young kids and be financially independent. Now, the thing is, although The Box, a user-friendly startup, wants to hire him on pro- bation, the company’s slogan is “No kids!” and Séverine, his future boss, is a short-tempered “killer”. So if Alexandre wants to land the job, he’s bound to lie... Will his meeting with Arcimboldo, an “entrepreneur of himself” and the king of online odd jobs, help the brave, disoriented Alexandre overcome all those challenges?",6.5,131,1.082,/3Otv7PEeyHllIeUO2AV7Yf22KRs.jpg
337674,Elle,2016-05-25,2016,"When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",6.7,1945,1.0543,/z446adpGUVXXPxrLpKBGnYBcofk.jpg
965143,Cyber Hell: Exposing an Internet Horror,2022-05-17,2022,"Anonymous and exploitative, a network of online chat rooms ran rampant with sex crimes. The hunt to take down its operators required guts and tenacity.",7.2,97,1.0316,/eRlW6yvXHyXPuN0Ea6u6Sc48lGm.jpg
295699,Everybody Wants Some!!,2016-03-30,2016,A comedy that follows a group of friends as they navigate their way through the freedoms and responsibilities of unsupervised adulthood.,6.38,1171,0.9798,/vAIFZ8bw0spSvcIYgfuX99B3H2w.jpg
393559,My Life as a Zucchini,2016-09-22,2016,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",7.8,1458,0.9059,/2uu8fIzl76C9MFiUQhjKYSLKVq.jpg
416867,Iliza Shlesinger: Confirmed Kills,2016-09-23,2016,"The standup sensation tackle's TV's ""Shark Tank,"" what it means to be a woman and how to deal with the lawless party goblin that lives in us all.",6.307,88,1.1519,/2FtdOtH9fkpR5nFHTVIbhmX7bO3.jpg
554594,Koati,2021-10-22,2021,"Three unlikely heroes - Nachi, a free-spirited coati; Xochi, a fearless monarch butterfly and Pako, a hyperactive glass frog - embark on an adventure to stop wicked coral snake Zaina from destroying their rain forest homeland.",7.1,84,0.9195,/b22cNsuP7Qk0V0KZzcNM5NYvTnl.jpg
1058638,Birth/Rebirth,2023-08-18,2023,A single mother and a childless morgue technician are bound together by their relationship to a little girl they have reanimated from the dead.,6.363,146,0.9788,/zlEhsNfOKhbnfs5NTJ6zOZtoLBb.jpg
251516,Kung Fury,2015-05-22,2015,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",7.468,1898,0.9308,/f1QpIlCqlFXp1hjnLplXb5irxip.jpg
597398,Away,2019-11-15,2019,"After suffering a plane crash on a mysterious island, a young man embarks on an epic journey through forests, deserts and mountains trying to escape the shadow of a huge dark spirit.",6.4,104,1.1343,/c59eplVELdwrUfGBUAZVin3HfaL.jpg
776821,Outlaws,2021-10-08,2021,Introverted Girona student Nacho meets two delinquents from the city's Chinatown and gets caught up in a summer onslaught of burglaries and hold ups that will change his life.,6.9,210,0.9216,/qrq7sGXraFM6H9OcHFKQTKe8A3f.jpg
1061240,Minha Irmã e Eu,2023-12-25,2023,"Sisters Mirian and Mirelly were born in the interior of Goiás, but live in different cities. When their mother disappears, the two put aside their differences and come together to look for her, on a journey that could change their lives.",7.019,52,1.0124,/mQ3aQAR2Wt4l4tsPeNftmgsrsSg.jpg
653664,Dinner in America,2020-05-27,2020,An on-the-lam punk rocker and a young woman obsessed with a local band go on an unexpected and epic journey together through the decaying suburbs of the American Midwest.,7.587,223,0.9873,/kbZSktEZOvn4Rc2l234PHbAVTkQ.jpg
588787,Ordinary Love,2019-12-06,2019,An extraordinary look at the lives of a middle-aged couple in the midst of the wife's breast cancer diagnosis.,6.8,153,1.1849,/aZcZKvqZFRxu3TgCiJzFu5Vb1GP.jpg
424277,Annette,2021-07-07,2021,"The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.",6.7,729,1.1017,/4FTnypxpGltJdIARrfFsP31pGTp.jpg
920342,Monster's Battlefield,2021-12-27,2021,"The soldier king Qin Yang's fiancée Ye Qin met with an unknown beast and died tragically. Gu Ping invites him to participate in Ye Qin's scientific research before her death. But Gu Ping is using Ye Qin's research results to combine the genes of unknown beasts to create the ""Zero"" dragon creature. The intelligent dragon creature, coupled with the extra-terrestrial beast evolved by devouring,  an imminent city war is coming...",6.8,194,1.0818,/nBVYp2xxx2R02n21EGlDky8CgWR.jpg
334517,The Siege of Jadotville,2016-09-19,2016,Irish Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during the early 1960s.,7.11,915,1.4049,/adrno1y0mKpMwjSlMQojZEUk82V.jpg
361475,Departure,2016-05-20,2016,"An English mother and her teenage son spend a week preparing the sale of their remote holiday house in the South of France. Fifteen-year-old Elliot struggles with his dawning sexuality and an increasing alienation from his mother, Beatrice. She in turn is confronted by the realisation that her marriage to his father, Philip, has grown loveless and the life she knows is coming to an end. When an enigmatic local teenager, Clément, quietly enters their lives, both mother and son are compelled to confront their desires and, finally, each other.",6.4,109,0.974,/6TZ4H3iOHcpWr9zmClps3jZGhQV.jpg
437752,Bill Burr: Walk Your Way Out,2017-01-31,2017,"No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food, overpopulation, dictators and gorilla sign language.",6.917,169,1.0818,/wQpJbMzfmzwb14MiUVC991LEyTV.jpg
665139,Thou Shalt Not Hate,2020-09-10,2020,"Simone Segre, a renowned surgeon of Jewish origins, lives in a city in the north-east of Italy. A quiet life, an elegant apartment and no connection with his past. One day he finds himself assisting a man victim of a hit and run accident. But when he discovers a nazi tattoo on his chest, Simone abandons him to his destiny. Filled with guilt, he ends up tracing the man’s family: Marica, the eldest daughter; Marcello, a teenager plagued with racial hate; and little Paolo. The night will come when Marica knocks at Simone’s door and unknowingly asks for payback.",6.207,111,0.9463,/agx5LdOJF3ngiumZlxTrKG7bgdC.jpg
1039026,Franco Escamilla: Eavesdropping,2022-10-23,2022,"Franco Escamilla takes the stage in California for a comedy special filled with humorous observations on gossiping, the pandemic and airport experiences.",8.6,89,1.2884,/cLaTeAG7kq4x39MVqbrwGEvzLJ.jpg
1115395,Colors of Evil: Red,2024-05-29,2024,"When a girl's body is found on a beach in Poland's Tricity, a prosecutor teams up with the victim's mother on an impassioned quest for the truth.",6.713,244,0.8218,/5NAdIXaF2AhewMFMqFvbxZmDC3M.jpg
451955,Double Lover,2017-05-26,2017,"Chloé, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her lover is concealing a part of his identity.",6.1,558,0.9683,/3LLav27QcAtZYYIdClmz2MhYsum.jpg
412190,Love O2O,2016-08-12,2016,A college stud tries to level up his relationship with a computer science major after becoming attracted to her skills in an online role-playing game.,6.6,57,1.0828,/5CLPSenC8TY9slwaSCXQGJ5UclO.jpg
440767,Trevor Noah: Afraid of the Dark,2017-02-21,2017,"The 'Daily Show' host ponders the perils of naming countries, how traffic lights turn New Yorkers invincible and why you shouldn't drink in Scotland.",7.077,143,1.1221,/hXbNEZWoK9SeTPwZCXqx9fYrYDF.jpg
887645,Just Short of Perfect,2021-11-18,2021,"A divorced lawyer falls for a charismatic cardiologist. But when their difference in size leads to family friction, is she ready to listen to her heart?",6.0,128,1.4879,/1DVDY5raMx32PAemNenmZ49xnb.jpg
647579,Enrico Piaggio: Vespa,2019-11-12,2019,"It is 1945. Enrico Piaggio’s Pontedera factory is in ruins and the 12,000 people who worked there are condemned to unemployment and misery. Piaggio feels the enormous responsibility resting on his shoulders: the lives of so many families depend on his ability to create new jobs. A project is born in the mind of the entrepreneur: a small, robust, agile and affordable means of transport, capable of relaunching mobility, giving impetus to the recovery of the country’s economic and civil life. To make this dream come true, Piaggio turns to engineer Corradino D’Ascanio, a brilliant designer who uses the experience gained in the field of aeronautics to create the scooter that remains today the symbol of Italian creativity and design: the Vespa!",7.0,66,0.8366,/9oWMBGhrU0x8W76PENyvbZ1d9h1.jpg
467467,A Moment in the Reeds,2018-06-29,2018,"Having moved to Paris for university, Leevi returns to his native Finland for the summer to help his estranged father renovate the family lake house so it can be sold. Tareq, a recent asylum seeker from Syria, has been hired to help with the work, and when Leevi's father has to return to town on business, the two young men establish a connection and embark on a romance set against the idyllic Finnish summer. However, looming over this chance encounter, is the father's imminent return to the lake house, the continuation of Leevi's studies abroad as well as Tareq's complex relationship with his family in Syria.",6.121,87,0.7265,/zqRTsyY7Hzse7vW5n7zSZWurhgx.jpg
554967,Varda by Agnès,2019-03-28,2019,"An unpredictable documentary from a fascinating storyteller, Agnès Varda’s last film sheds light on her experience as a director, bringing a personal insight to what she calls ""cine-writing,"" traveling from Rue Daguerre in Paris to Los Angeles and Beijing.",7.9,74,1.32,/99xU63PePSbtffV5CUqPQYu84XY.jpg
468592,Vitalina Varela,2019-10-07,2019,"A Cape Verdean woman navigates her way through Lisbon, following the scanty physical traces her deceased husband left behind and discovering his secret, illicit life.",6.642,67,0.9714,/xJUMhpsxuoSLyDhb8cEbVdwuaAw.jpg
676842,Instructions for Su,2021-04-08,2021,"Su, a woman whose friends are only men, finds herself forced to follow a series of absurd instructions to overcome the unexpected death of her fiancé.",7.8,89,0.8942,/vX1XLbrHxpryX9EOWI3akbasz6c.jpg
425703,How to Grow Up Despite Your Parents,2016-11-23,2016,"More and more parents take competitive behavior towards the teachers of their children: deny votes and programs, vaneggiano of likes, dislikes, and conspiracies. So, instead of helping in the training of their children, they become insurmountable obstacles to their growth. Presumptuously they think: ""We know better than anyone else our children and we know what they are worth and how and what you have to teach.""",6.843,239,1.1573,/sZXTB2E1LGhBNXahaDee9IUqfXj.jpg
1215153,Trevor Noah: Where Was I,2023-12-19,2023,"Trevor Noah recounts his amusing travels around the world, from foreign national anthems to different cultural norms.",6.1,51,1.0858,/nt2uIRpYZ68g0J7dCSnJZqA5unS.jpg
363484,Angel of Christmas,2015-11-29,2015,"Susan is a newspaper staffer who decides to generate some Christmas spirit by writing an article about her family’s storied 100-year-old, hand-carved, heirloom Christmas angel. This leads her to accidentally meet Brady, a cute, upbeat artist who insists that he and Susan become fast friends (at least). It turns out that this angel also has the spiritual power to bring people together – as it seems to be doing with Susan and Brady. What’s behind this enchanted ornament? As time moves on, more about this captivating artifact is revealed.",6.1,76,0.9897,/dF1gYqp1I4adhYGFUcp3Cxv0B78.jpg
555801,My Best Friend's Wedding,2019-02-14,2019,"A woman is determined to stop the wedding of her best friend, since she has been secretly in love with him.",7.0,90,0.8867,/cGeT2u8jCWhIVIB5eZUExbgSoPr.jpg
575776,Saint Maud,2020-10-09,2020,"Having recently found God, self-effacing young nurse Maud arrives at a plush home to care for Amanda, a hedonistic dancer left frail from a chronic illness. When a chance encounter with a former colleague throws up hints of a dark past, it becomes clear there is more to sweet Maud than meets the eye.",6.576,832,1.0074,/ArNYeeDFLVye7JpqLElYdbE6fOa.jpg
1192578,I Choose to Believe,2023-12-07,2023,"It narrates the epic title obtained by the Argentine National Team in the World Cup Qatar 2022 with testimonies of the protagonists, told from the intimacy and in first person.",7.7,93,1.1129,/2Sx0Xz8cvnCRNLZjIQWgKWLIaks.jpg
507569,The Seven Deadly Sins: Prisoners of the Sky,2018-08-18,2018,"Traveling in search of the rare ingredient, “sky fish”  Meliodas and Hawk arrive at a palace that floats above the clouds. The people there are busy preparing a ceremony, meant to protect their home from a ferocious beast that awakens once every 3,000 years. But before the ritual is complete, the Six Knights of Black—a Demon Clan army—removes the seal on the beast, threatening the lives of everyone in the Sky Palace.",7.54,1060,1.0489,/63NOOAkaZAK8h93Sg7Ucq6XLJGP.jpg
531122,Ana e Vitória,2018-08-02,2018,"Two girls have a chance encounter and instantly befriend. While trying to find themselves, they decide to pursue music together.",7.1,174,0.7662,/mp9lN79uTCiq2fQQLilzdCRWAlN.jpg
339158,Be Here Now,2015-06-13,2015,"An inspiring feature documentary and love story, about the overnight sensation, actor and international sex symbol, Andy Whitfield, who put the same determination and dedication that he brought to his lead role in ""Spartacus"" into fighting life-threatening cancer.",7.955,77,0.8932,/lOSmCfNnJOcM6BYnTB16OnJAhcP.jpg
865921,Return of Special Forces 5,2021-07-10,2021,"After Long Wei and his men finished their operation in Fuji, they received a distress message from his ex-wife, Leng Yun. Long Wei immediately rushes to Southeast Asia alone to look for his ex-wife. With his excellent ability to fight alone, Long Wei and his daughter break through all the dangers they encounter one by one, will they be able to rescue his ex-wife successfully?",6.727,247,0.9274,/uuueIYuCc8g4cTn0XxxnAUZbqfP.jpg
1231574,My Oni Girl,2024-05-24,2024,A shy teenage boy's inability to say no is tested when a headstrong girl drags him on a mystical journey amid summer snow to find her missing mom.,7.2,77,1.0481,/k69kkwsipkPn7Nzq488kHGQTPo.jpg
549246,All Love Songs,2018-11-08,2018,"Chico and Ana move to an apartment in São Paulo. As they unpack Ana found a cassette tape. It's a mix-tape that Clarisse made 20 years earlier to her husband Daniel. Albeit separated by time, both stories will cross paths in a unique way.",7.31,71,1.2293,/33R4G252vCNs1yf2JEzt7nD6HjI.jpg
613093,Valley of the Dead,2020-10-08,2020,"During the Spanish Civil War, sworn enemies must work together when they encounter flesh-eating zombies created in a Nazi experiment.",6.2,316,0.9424,/avokvOwhjVR9GgISsSSgb2A343G.jpg
336050,Son of Saul,2015-06-11,2015,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son, seeking to give him a proper jewish burial.",7.1,1134,1.1138,/9ZcX6NjCJam5uwkooXffhHI29Lj.jpg
856245,To Kill the Beast,2021-12-10,2021,"Emilia arrives at her Aunt Inés' hostel located on the Argentina-Brazil border, looking for her missing brother. In this lush jungle a dangerous beast which takes the form of different animals seems to be roaming around.",6.1,148,0.9148,/hAdkgE8lHelIQWpgrHk4wjEnbxQ.jpg
799546,Luckiest Girl Alive,2022-09-30,2022,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.,6.536,889,0.9262,/e0vrbTmTf2ZcW5CIS9qJ8FDbsU9.jpg
411999,OtherLife,2017-06-16,2017,"Ren Amari is the driven inventor of a revolutionary new drug. OtherLife expands the brain's sense of time and creates virtual reality directly in the user's mind. With OtherLife, mere seconds in real life feel like hours or days of exciting adventures. As Ren and her colleagues race around the clock to launch OtherLife, the government muscles in to use the drugs as a radical solution to prison overcrowding. They will create virtual cells where criminals serve long sentences in just minutes of real time. When Ren resists, she finds herself an unwilling guinea pig trapped in a prison cell in her mind. She must escape before she descends into madness, and then regain control of OtherLife before others suffer the same fate.",6.391,450,0.9321,/stSDsKsb4fS6NPzuHwfAWD2jim8.jpg
432615,Chasing Coral,2017-03-16,2017,"Coral reefs are the nursery for all life in the oceans, a remarkable ecosystem that sustains us. Yet with carbon emissions warming the seas, a phenomenon called “coral bleaching”—a sign of mass coral death—has been accelerating around the world, and the public has no idea of the scale or implication of the catastrophe silently raging underwater.",7.69,124,0.9923,/AvRHRqI4ahmEwscylU10iaNo5RY.jpg
416680,I'm Gilda,2016-09-15,2016,The life and death of the tropical singer Gilda.,7.669,65,1.1398,/weRetbMsMr0NjTHYCuKWPcWgwCZ.jpg
513399,Super Crazy,2018-07-04,2018,"A 36-year-old meek woman realizes that there’s younger people trying to outpace her doing much less, so she makes a risky change by removing her filter.",6.8,262,0.8753,/xKT9Mv1SB7pW9TLOcmhcm9BH4Pc.jpg
486947,The Guilty,2018-02-22,2018,"Police officer Asger Holm, demoted to desk work as an alarm dispatcher, answers a call from a panicked woman who claims to have been kidnapped. Confined to the police station and with the phone as his only tool, Asger races against time to get help and find her.",7.312,1776,0.8836,/42QPG6p7oLcLd4LQOPeSTLhqfMx.jpg
583029,Ordinary Happines,2019-03-14,2019,"Died in a car crash, Paolo is allowed to come back to life for 92 minutes more, thanks to a miscalculation made by Heavenly accountants. He decides to use this newfound time on Earth to fix his mistakes as a father and husband.",6.1,269,0.8328,/uqYPDfYz92p6oj3fcbYaEMcGGjy.jpg
379990,Anything for Love,2016-02-14,2016,"Katherine, a high-powered executive who believes men are intimidated by her career, is persuaded by her friend to create an internet dating profile claiming she is an executive assistant.",6.038,52,0.8448,/jvKECIiRF6qSp6LOXKfkuw1XpIO.jpg
667935,There Is No Evil,2020-10-22,2020,"Set against the backdrop of Iran's strict and oppressive legal system, this anthology film tells the stories of four men who each face a moral crisis when having to deal with death penalties.",7.5,146,1.0261,/AmMUP11ZWRqR08DmyigNmbG8Sit.jpg
1111796,Il migliore dei mondi,2023-11-17,2023,A middle-aged man dissatisfied with the present state of things finds himself in a parallel universe where all technology is stuck in the 1990s.,6.24,192,0.8347,/40Qa8ldgA8sdsjmaoA0fDG5XsjC.jpg
972433,Race for Glory: Audi vs. Lancia,2024-01-05,2024,Inspired by true events that occurred during the fierce rivalry between Germany (Audi) and Italy (Lancia) at the 1983 Rally World Championships.,6.055,228,1.0752,/ovoybG8mCn6nQ6i5WoC8DdR08c2.jpg
947890,The Ancestral,2022-03-24,2022,"After suffering a family tragedy, a widower named Thanh moves his two daughters to a centuries-old ancestral home. Both daughters fall prey to sleep paralysis and night terrors. Their father seeks the help of a local psychologist, but chilling secrets and visions eventually prove that all is not what it seems in the old family house.",6.362,58,0.9736,/tT4DpPzy4jiBSFbxlFA2gixX1MD.jpg
1088080,Older Gods,2023-03-01,2023,"After the disappearance of his troubled friend, American Chris Rivers travels to the remote Welsh countryside to investigate what happened – leading him to a dark apocalyptic cult.",6.22,59,0.8167,/tCL4U4nySiijUF2wTuB247KJbmT.jpg
452000,Western,2017-08-24,2017,"A group of German construction workers set out for a foreign construction site in the Bulgarian province. The strange country awakens adventure feelings among the men. At the same time, they are confronted with their prejudices and mistrust. For two of the men, a nearby village becomes the stage for a competition for the recognition and favor of the village.",6.583,115,1.091,/tLWwFrU0JFHIzQzxDpF8CKxfeey.jpg
506680,Unbroken: Path to Redemption,2018-09-14,2018,"Zamperini returns to California where he wound up marrying Cynthia Applewhite while wrestling with untreated PTSD, suffering constant nightmares, angry, bitter and deeply depressed, his wife convinces Zamperini to attend the 1949 Billy Graham Crusade.",6.7,150,1.6102,/oD5RxDJGdJgpX8X61QMX0qNyYYu.jpg
898713,Rustin,2023-11-03,2023,Activist Bayard Rustin faces racism and homophobia as he helps change the course of Civil Rights history by orchestrating the 1963 March on Washington.,6.535,201,1.1354,/lCawCmTJhKT7c2ZOzLBTXDIR8JS.jpg
245698,Pawn Sacrifice,2015-09-16,2015,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,6.747,1017,0.9813,/5vcLstd2hYn0XhyuEKaPbBZAqSh.jpg
1026819,The Hunted,2024-01-18,2024,"After their boat capsizes in the Mediterranean Sea, a group of refugees are rescued by rich Europeans who offer them shelter on an idyllic island. But the miracle soon becomes a nightmare when the saviors turn into ruthless manhunters.",7.348,92,1.0485,/zgx7I0JfmHbGcbveNk4EK3jFuMk.jpg
245706,True Story,2015-04-17,2015,"A drama centered on the relationship between journalist Michael Finkel and Christian Longo, an FBI Most Wanted List murderer who for years lived outside the U.S. under Finkel's name.",6.258,2039,0.9105,/ncP8XQ0bXP0xSpJmMsRt8mUcEXd.jpg
378137,Hannibal Buress: Comedy Camisado,2016-02-05,2016,"He's a kamikaze gambler. A one-arm cuddler. And if his fly is down, so be it. A night of sly riffs and slow burns.",6.176,88,1.0838,/hUuUA4eA3aAwKOrP6JL3vcna6fg.jpg
466980,Dahufa,2017-07-13,2017,"A warrior named Dahufa goes to save his prince from a dystopian village. He finds the dystopian village ruled by a fake god and his guards. In order to save the prince, Dahufa has to defeat the god and his men, and disclose the whole conspiracy.",6.902,51,0.992,/bMhOT0UK06hviintbnTZObmiiOQ.jpg
568490,Wolf,2018-12-28,2018,"Picking up from the explosive cliffhanger of the sixth episode of the miniseries, the film follows the harrowing coup attempt night of July 15th, and the Police Special Operations and Special Forces heroes who put everything on the line to prevent a cultist takeover of Turkey.",7.2,87,0.9133,/OGabWhuHqTzVrJQ2eHfazmgHZi.jpg
523246,Lost & Found,2018-06-15,2018,A bumbling knitted dinosaur must completely unravel itself to save the love of its life.,7.938,64,1.1498,/rn2ekGqvjhduVHcnIs2X2apZeWx.jpg
450594,Unacknowledged,2017-05-23,2017,"Dr. Steven Greer presents brand new top-secret evidence supporting extraterrestrial contact, including witness testimony, classified documents, and UFO footage, while also exploring the consequences of ruthlessly enforcing such secrecy.",6.273,139,1.0077,/nITSflhrQB5YCqIi1Lc4D0uJdx.jpg
575184,The Watchman,2019-10-24,2019,"The protagonist Vlad is a man of about forty; he lives and works as watchman in an old sanatorium that is due to be demolished. He obviously needs this work to live the life of a hermit. One night a married couple appears at the sanatorium: Vera and Stas. They are on the run. They are pursued by former friends and business partners of Stas. Vlad decides to help them, because he too is hiding from the past. Each character is threatened with the inevitable payment for wrong choices in the past, but helping each other, they try to expiate these faults.",6.2,69,1.0058,/67w4MXBPE0AA47QRDh0yuIJO2rf.jpg
621587,Next Goal Wins,2023-11-16,2023,Dutch coach Thomas Rongen attempts the nearly impossible task of turning the American Samoa soccer team from perennial losers into winners.,6.408,542,0.9878,/xTQCL1zGugIck8MgvJ2lXSrxENR.jpg
1070032,Beyond Utopia,2023-10-23,2023,A courageous pastor uses his underground network to rescue and aid North Korean families as they risk their lives to embrace freedom.,7.6,54,0.5459,/fcyCtyXabv0X8TInqoL9yq5DCdb.jpg
465003,The Red Sea Diving Resort,2019-07-28,2019,"Sudan, East Africa, 1980. A team of Israeli Mossad agents plans to rescue and transfer thousands of Ethiopian Jews to Israel. To do so, and to avoid raising suspicions from the inquisitive and ruthless authorities, they establish as a cover a fake diving resort by the Red Sea.",6.8,838,0.7688,/bTgd1QQFTKdxESevtffAvIvCnz2.jpg
1031396,Naruto 20th Anniversary - Road of Naruto,2022-10-02,2022,Promotional video celebrating 20 years of the Naruto animation project.,7.6,69,0.9484,/fQdbaCovWOokxrE2qO6LiHZUB7H.jpg
601844,Becky,2020-07-23,2020,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,6.315,653,1.1878,/9wqKF883Kn9c0SZV4ZmkIkFhBLh.jpg
394259,Chouf,2016-10-05,2016,"Chouf: It means “look” in Arabic, but it is also the name of the watchmen in the drug cartels of Marseille. Sofiane is 20. A brilliant student, he comes back to spend his holiday in the Marseille ghetto where he was born. His brother, a dealer, gets shot before his eyes. Sofiane gives up on his studies and gets involved in the drug network, ready to avenge him. He quickly rises to the top and becomes the boss’s right hand. Trapped by the system, Sofiane is dragged into a spiral of violence…",6.202,94,1.2653,/gFqlr1vUzGJG7Fg3kjrXcnmNs2S.jpg
339526,The Land Before Time XIV: Journey of the Brave,2016-02-02,2016,"On a day known to the dinosaurs as ""Treasure Day"", Bron becomes stuck in the Mysterious Beyond. This event urges the young Longneck Littlefoot to take his friends on a quest to the Fire Mountain to save his father. Along the way, they befriend a Flyer.",6.8,115,0.8641,/ahmppHBvgDrIg5EcFe16XqpWroE.jpg
670429,Witch Hunt,2021-10-01,2021,"In a modern America where witches are real and witchcraft is illegal, a sheltered teenager must face her own demons and prejudices as she helps two young witches avoid law enforcement and cross the southern border to asylum in Mexico.",6.7,280,0.9636,/vHKlIci8f38GaAd361EW0VSx91k.jpg
554590,Tod@s Caen,2019-08-30,2019,A pair of seducers try to prove who has the best techniques while trying not to fall in love with each other.,7.819,480,1.1041,/3FldRByUqkzOPOZzsPO1PRFzbaQ.jpg
314946,Three Heroes and Julius Caesar,2015-01-01,2015,"The court horse Gaius Julius Caesar to his misfortune overhears boyars and learns about a conspiracy against the prince. What to do? Protect a prince no one! Heroes away - catch a robber Potanyu, Dragon on vacation, the army on maneuvers ... But if the bad guys are going to take over the world, to someone it is necessary to save him? Who is he, a hero who will come to the rescue? Of course, the horse Julius! This Strategy and the ""grand strategist"". He would save all, but if you do not save, then at least try. Most importantly, to the rescue of the world did not turn a complete disaster.",6.39,50,0.9003,/eXVT7e7pztUdSOF891mdUoC3v2j.jpg
611213,The Prom,2020-12-02,2020,"After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",6.1,701,0.7528,/9oHvqd1QL5kaqt6zmCuDmM8esjV.jpg
1058647,The Deepest Breath,2023-01-21,2023,"Bonded by their love of freediving, a record-setting champion and a heroic safety diver try to make history with a remarkable feat, ready to risk it all.",7.6,167,0.7642,/4gKAn4npGEBi0HZAbwFZ77reLBR.jpg
474944,Rainbow: A Private Affair,2017-11-01,2017,"Summer 1943, Piedmont, Italy. Milton loves Fulvia who plays with his love: she only likes the depth of his thought and the letters he writes to her. One year later, Milton has joined the Resistance and fights beside other partisans. He learns during a conversation that Fulvia was secretly in love with his best friend Giorgio, a partisan like him. Milton decides to go find Giorgio in the Langhe region of Italy with all its misty hills...But Giorgio has just been arrested by the Fascists.",6.192,151,0.6656,/7AG2j8ug2sKVF9Mz58xwxTEO6IO.jpg
523977,Summerland,2020-07-24,2020,A woman during the Second World War opens her heart to an evacuee after initially resolving to be rid of him.,7.5,220,1.001,/owfKp0rbBa8vHoNO30MdB3GiaYU.jpg
369300,The Limehouse Golem,2016-10-18,2016,A series of murders has shaken the community to the point where people believe that only a legendary creature from dark times – the mythical Golem – must be responsible.,6.2,702,0.8527,/u9NnEq4Be7hhwSvkNf6dOAD8ppi.jpg
583794,Law of Tehran,2019-03-17,2019,"Samad is nobody’s fool. The narcotics officer has seen his share of a drug dealer’s lies and games, and his patience has come to run thin. While searching for the infamous drug baron Nasser Khakzad, he and his colleague Hamid scour the streets of Tehran, turning an overcrowded prison on its head. With his rough and dubious approach, Samad finally manages to find the criminal’s whereabouts – but things do not quite go according to plan...",7.17,261,1.0654,/ujNhy2Vu7S1FHuwePMIYMkIbGTj.jpg
733982,It's me against you - The mystery of the spellbound school,2021-08-18,2021,"A beautiful school is about to reopen after many years and Luì and Sofì (Me against You) are the special guests of the inauguration party, their friend Pongo awaits them there. The school, however, could hide a mystery and, once again, the Me against You will have to face the evil Mr. S with courage and try to sabotage his evil plans in the name of friendship. In the school, for the first time, Luì and Sofì could learn an important secret about their past. A new “magical” adventure in the cinema for Luì and Sofì, in a world of magic, with lots of surprises and fun for their little fans and all families.",8.051,78,0.7286,/n8BFAJf3RRVoiT1UUFTJOoQuXiY.jpg
923579,Cats in the Museum,2023-03-23,2023,A cartoon about the famous four-legged inhabitants of the St. Petersburg Winter Palace - museum cats that protect the territory of the State Hermitage from rats and mice.,6.6,53,1.0225,/kOn1mR8ZA7gZ1r7OUFAUbTMGfQ5.jpg
